ChamadoID,Data_Abertura,Data_Fechamento,UsuarioID,TecnicoID,CategoriaID,Prioridade,Status,Descricao,Tempo_Resolucao_Horas,Dentro_SLA,Reaberto
104957,2025-01-14 07:40:00,,166,1,3,Média,Em Atendimento,Senha bloqueada,5.79,Sim,Não
108066,2025-01-14 08:17:00,2025-01-14 09:44:59.032675177,115,6,4,Alta,Fechado,Sem internet,1.47,Sim,Sim
102768,2025-01-14 08:22:00,,92,3,2,Alta,Pendente,Atualização necessária,2.12,Sim,Não
105268,2025-01-14 08:57:00,,88,4,8,Média,Em Atendimento,Erro no sistema,1.95,Sim,Não
109845,2025-01-14 11:19:00,2025-01-14 11:37:00.000000000,124,2,4,Média,Fechado,Rede lenta,0.3,Sim,Não
105678,2025-01-14 13:32:00,2025-01-14 23:23:26.696454598,134,7,6,Média,Fechado,Problema para enviar e-mail,9.86,Não,Não
107735,2025-01-14 14:01:00,2025-01-14 19:49:13.668685354,144,1,2,Média,Fechado,Aplicativo travando,5.8,Sim,Não
106086,2025-01-14 14:14:00,2025-01-14 17:01:39.062212882,238,8,2,Média,Fechado,Aplicativo travando,2.79,Sim,Não
106428,2025-01-14 14:21:00,2025-01-15 22:08:18.181444092,13,2,5,Baixa,Fechado,Impressora não imprime,31.79,Não,Sim
109661,2025-01-14 14:39:00,2025-01-15 03:21:47.545417188,237,6,1,Média,Fechado,Monitor sem imagem,12.71,Sim,Não
105542,2025-01-14 14:55:00,2025-01-14 17:00:19.081175773,209,7,4,Baixa,Fechado,VPN não conecta,2.09,Sim,Não
108081,2025-01-14 16:24:00,2025-01-14 18:35:06.325496548,35,1,1,Alta,Fechado,Notebook lento,2.19,Sim,Não
101364,2025-01-14 16:34:00,,15,1,6,Alta,Aberto,E-mail não sincroniza,2.69,Sim,Não
103795,2025-01-14 16:35:00,,110,7,5,Alta,Em Atendimento,Configuração de impressora,5.38,Sim,Não
101991,2025-01-14 17:29:00,2025-01-14 19:34:29.602107304,210,3,2,Baixa,Fechado,Aplicativo travando,2.09,Sim,Não
108819,2025-01-15 07:03:00,,236,3,4,Alta,Em Atendimento,Wi-Fi instável,0.3,Sim,Não
104893,2025-01-15 07:46:00,2025-01-15 19:31:40.030064485,44,5,2,Baixa,Fechado,Aplicativo travando,11.76,Sim,Não
102973,2025-01-15 11:10:00,2025-01-15 14:52:09.843174558,75,6,1,Alta,Fechado,Computador não liga,3.7,Sim,Não
108121,2025-01-15 11:12:00,2025-01-15 15:56:56.172190632,137,5,3,Média,Fechado,Permissão de pasta,4.75,Sim,Não
105077,2025-01-15 11:24:00,2025-01-15 12:58:13.715023483,54,6,4,Alta,Fechado,Sem internet,1.57,Sim,Não
107020,2025-01-15 11:28:00,,99,2,4,Alta,Aberto,Sem internet,0.54,Sim,Não
109752,2025-01-15 12:33:00,,89,8,4,Alta,Em Atendimento,Sem internet,0.39,Sim,Não
100641,2025-01-15 13:44:00,2025-01-16 01:44:21.374995021,34,7,1,Média,Fechado,Monitor sem imagem,12.01,Sim,Não
109887,2025-01-15 15:37:00,2025-01-15 16:26:33.417344244,243,4,4,Alta,Fechado,Wi-Fi instável,0.83,Sim,Não
105147,2025-01-15 15:40:00,,48,8,4,Baixa,Pendente,Wi-Fi instável,3.81,Sim,Não
100661,2025-01-15 16:48:00,2025-01-15 21:30:15.227647880,146,4,3,Média,Fechado,Solicitação de acesso,4.7,Sim,Não
100497,2025-01-15 17:47:00,2025-01-15 20:25:53.913751458,69,6,6,Baixa,Fechado,Problema para enviar e-mail,2.65,Sim,Não
102228,2025-01-16 08:09:00,,186,8,2,Média,Em Atendimento,Aplicativo travando,7.05,Sim,Não
106870,2025-01-16 09:58:00,,108,8,4,Média,Pendente,Wi-Fi instável,2.06,Sim,Não
106486,2025-01-16 10:19:00,2025-01-16 11:39:49.733065104,89,3,6,Média,Fechado,Caixa postal cheia,1.35,Sim,Não
104484,2025-01-16 11:18:00,2025-01-16 20:20:53.185049862,70,4,2,Baixa,Fechado,Aplicativo travando,9.05,Sim,Não
105816,2025-01-16 11:44:00,2025-01-16 14:52:14.324444926,101,1,2,Baixa,Fechado,Atualização necessária,3.14,Sim,Não
105422,2025-01-16 12:05:00,,26,2,3,Baixa,Em Atendimento,Senha bloqueada,5.58,Sim,Não
106295,2025-01-16 12:18:00,2025-01-16 19:15:11.676800707,65,2,1,Baixa,Fechado,Computador não liga,6.95,Sim,Não
107956,2025-01-16 12:25:00,2025-01-18 01:04:41.917870141,191,3,1,Baixa,Fechado,Computador não liga,36.66,Não,Não
107446,2025-01-16 13:13:00,2025-01-16 14:34:58.060493078,123,1,3,Baixa,Fechado,Solicitação de acesso,1.37,Sim,Não
106934,2025-01-16 14:49:00,,107,3,1,Baixa,Aberto,Monitor sem imagem,15.88,Sim,Não
104885,2025-01-16 14:51:00,2025-01-16 20:20:31.880314564,144,1,2,Alta,Fechado,Erro ao abrir aplicativo,5.49,Sim,Não
100166,2025-01-16 16:08:00,2025-01-16 18:55:13.294790016,4,4,3,Média,Fechado,Senha bloqueada,2.79,Sim,Sim
100939,2025-01-16 16:29:00,2025-01-16 22:44:22.262925189,196,4,4,Baixa,Fechado,Sem internet,6.26,Não,Não
102351,2025-01-16 16:51:00,2025-01-16 20:41:13.029165988,125,6,2,Média,Fechado,Atualização necessária,3.84,Sim,Não
100972,2025-01-16 18:27:00,2025-01-16 19:56:33.565269721,148,3,3,Crítica,Fechado,Criação de usuário,1.49,Sim,Não
103073,2025-01-17 07:11:00,2025-01-17 08:32:24.057909957,25,6,1,Baixa,Fechado,Computador não liga,1.36,Sim,Não
100917,2025-01-17 07:16:00,,224,1,2,Crítica,Em Atendimento,Atualização necessária,2.13,Sim,Não
108752,2025-01-17 07:19:00,2025-01-17 14:38:23.450451337,222,4,2,Alta,Fechado,Erro ao abrir aplicativo,7.32,Sim,Não
100044,2025-01-17 07:23:00,2025-01-17 12:10:31.577114871,224,5,6,Alta,Fechado,Outlook com erro,4.79,Sim,Não
103573,2025-01-17 08:12:00,2025-01-17 12:02:22.404947067,194,2,3,Média,Fechado,Senha bloqueada,3.84,Sim,Não
101826,2025-01-17 09:20:00,,187,3,3,Média,Aberto,Criação de usuário,2.12,Sim,Não
108423,2025-01-17 09:55:00,2025-01-17 10:49:41.372617161,145,5,6,Baixa,Fechado,Outlook com erro,0.91,Sim,Sim
100900,2025-01-17 10:51:00,2025-01-17 14:28:45.975664110,25,1,2,Média,Fechado,Instalação de software,3.63,Sim,Não
106809,2025-01-17 11:17:00,2025-01-17 13:44:59.355458881,84,5,6,Crítica,Fechado,Outlook com erro,2.47,Sim,Não
101128,2025-01-17 12:00:00,,91,2,1,Baixa,Pendente,Troca de teclado,38.43,Não,Não
104408,2025-01-17 12:27:00,,197,4,2,Alta,Aberto,Instalação de software,7.83,Sim,Não
102876,2025-01-17 12:51:00,,250,1,7,Baixa,Pendente,Antivírus bloqueando arquivo,1.8,Sim,Não
100852,2025-01-17 14:01:00,2025-01-17 14:40:44.973235836,55,1,3,Média,Fechado,Solicitação de acesso,0.66,Sim,Não
108128,2025-01-17 14:06:00,2025-01-17 16:41:36.581255016,169,1,3,Baixa,Fechado,Senha bloqueada,2.59,Sim,Não
101151,2025-01-17 14:51:00,2025-01-17 17:49:54.043590907,25,2,1,Média,Fechado,Computador não liga,2.98,Sim,Não
106918,2025-01-17 15:16:00,2025-01-18 00:38:52.055724579,162,1,2,Média,Fechado,Aplicativo travando,9.38,Sim,Não
109056,2025-01-17 15:54:00,,148,7,5,Baixa,Em Atendimento,Fila de impressão travada,12.04,Sim,Não
103310,2025-01-17 16:16:00,2025-01-18 00:11:42.571312755,64,5,2,Média,Fechado,Atualização necessária,7.93,Sim,Não
101858,2025-01-17 16:42:00,2025-01-17 19:33:04.452537308,99,1,8,Média,Fechado,Sistema indisponível,2.85,Sim,Sim
106065,2025-01-17 16:54:00,2025-01-18 01:34:47.228735604,12,5,2,Baixa,Fechado,Instalação de software,8.68,Sim,Sim
106163,2025-01-17 17:56:00,2025-01-17 19:11:04.902251904,215,6,6,Baixa,Fechado,Problema para enviar e-mail,1.25,Sim,Não
106711,2025-01-18 07:42:00,2025-01-18 14:46:46.954302848,42,7,8,Baixa,Fechado,Problema no cadastro,7.08,Sim,Não
103953,2025-01-18 07:55:00,2025-01-19 03:11:08.856220663,85,4,1,Média,Fechado,Monitor sem imagem,19.27,Sim,Não
108914,2025-01-18 08:51:00,2025-01-18 17:31:04.639282489,92,2,2,Baixa,Fechado,Atualização necessária,8.67,Sim,Não
100758,2025-01-18 09:16:00,,228,6,6,Baixa,Pendente,E-mail não sincroniza,6.47,Sim,Não
100068,2025-01-18 09:56:00,,190,7,1,Alta,Em Atendimento,Computador não liga,9.71,Sim,Não
109739,2025-01-18 09:58:00,2025-01-18 13:50:50.540980659,121,7,1,Baixa,Fechado,Monitor sem imagem,3.88,Sim,Não
105745,2025-01-18 11:05:00,,222,2,4,Baixa,Aberto,Wi-Fi instável,4.09,Sim,Não
105336,2025-01-18 12:31:00,,197,8,3,Média,Pendente,Solicitação de acesso,4.13,Sim,Não
109423,2025-01-18 14:23:00,,135,7,2,Média,Em Atendimento,Aplicativo travando,12.12,Não,Não
108972,2025-01-18 16:21:00,2025-01-18 21:40:29.488705582,19,7,8,Média,Fechado,Erro no sistema,5.32,Sim,Sim
103530,2025-01-18 18:44:00,2025-01-18 21:41:52.637230735,112,3,3,Alta,Fechado,Criação de usuário,2.96,Sim,Não
105639,2025-01-18 18:47:00,2025-01-18 19:08:07.744209307,188,5,4,Média,Fechado,Sem internet,0.35,Sim,Não
109379,2025-01-19 07:21:00,2025-01-19 13:16:18.336152244,176,8,8,Baixa,Fechado,Relatório não carrega,5.92,Sim,Não
103013,2025-01-19 07:49:00,2025-01-19 18:24:15.859981017,57,4,1,Crítica,Fechado,Computador não liga,10.59,Sim,Não
109515,2025-01-19 07:52:00,,12,2,7,Baixa,Pendente,Incidente de segurança,2.51,Sim,Não
103285,2025-01-19 08:02:00,2025-01-19 14:08:30.254130439,152,5,3,Baixa,Fechado,Solicitação de acesso,6.11,Sim,Não
109648,2025-01-19 08:32:00,2025-01-19 10:09:44.748704132,94,7,7,Média,Fechado,Antivírus bloqueando arquivo,1.63,Sim,Não
105693,2025-01-19 09:23:00,2025-01-19 13:40:50.282637345,39,4,4,Baixa,Fechado,Sem internet,4.3,Sim,Não
106032,2025-01-19 09:54:00,2025-01-19 16:58:44.637090610,207,6,5,Média,Fechado,Fila de impressão travada,7.08,Sim,Não
101952,2025-01-19 09:59:00,,26,5,4,Média,Em Atendimento,VPN não conecta,1.48,Sim,Não
109321,2025-01-19 10:21:00,2025-01-19 12:15:28.258803550,23,1,3,Baixa,Fechado,Permissão de pasta,1.91,Sim,Não
106070,2025-01-19 10:35:00,2025-01-19 20:39:22.988603128,192,2,5,Média,Fechado,Toner não reconhecido,10.07,Sim,Não
103780,2025-01-19 10:41:00,2025-01-19 14:21:14.465017905,225,2,8,Alta,Fechado,Sistema indisponível,3.67,Sim,Não
101482,2025-01-19 12:08:00,,54,7,1,Baixa,Em Atendimento,Monitor sem imagem,11.32,Sim,Não
105970,2025-01-19 12:31:00,2025-01-19 12:57:33.082989824,20,4,4,Baixa,Fechado,Rede lenta,0.44,Sim,Não
102038,2025-01-19 13:28:00,2025-01-19 23:30:41.098314015,121,5,1,Alta,Fechado,Troca de teclado,10.04,Sim,Sim
100219,2025-01-19 13:42:00,2025-01-19 19:29:12.082587817,29,6,5,Alta,Fechado,Toner não reconhecido,5.79,Sim,Não
104260,2025-01-19 13:52:00,2025-01-19 16:32:39.761975319,141,7,5,Média,Fechado,Toner não reconhecido,2.68,Sim,Não
102447,2025-01-19 14:24:00,,55,8,7,Alta,Em Atendimento,Alerta de segurança,1.24,Sim,Não
100757,2025-01-19 14:28:00,2025-01-19 18:06:47.193216486,61,5,2,Média,Fechado,Instalação de software,3.65,Sim,Não
102686,2025-01-19 15:07:00,,33,3,3,Média,Pendente,Senha bloqueada,5.94,Sim,Não
108683,2025-01-19 15:46:00,2025-01-19 18:36:20.000181336,109,8,3,Baixa,Fechado,Permissão de pasta,2.84,Sim,Não
107898,2025-01-19 16:06:00,2025-01-19 18:09:29.539796349,86,1,3,Média,Fechado,Permissão de pasta,2.06,Sim,Não
103556,2025-01-19 16:49:00,2025-01-19 18:09:24.433616547,69,6,4,Média,Fechado,VPN não conecta,1.34,Sim,Não
105649,2025-01-19 17:27:00,,149,1,1,Média,Pendente,Troca de teclado,27.66,Não,Não
108867,2025-01-19 18:14:00,,13,2,2,Baixa,Em Atendimento,Atualização necessária,5.72,Sim,Não
104804,2025-01-19 18:35:00,2025-01-20 02:49:58.020250617,140,8,2,Alta,Fechado,Aplicativo travando,8.25,Sim,Não
107787,2025-01-20 08:09:00,2025-01-20 09:05:25.936137423,95,2,3,Média,Fechado,Solicitação de acesso,0.94,Sim,Não
108649,2025-01-20 08:11:00,2025-01-20 18:56:06.520649590,141,7,1,Média,Fechado,Computador não liga,10.75,Sim,Não
101042,2025-01-20 09:12:00,2025-01-20 12:32:28.888405890,50,5,8,Crítica,Fechado,Problema no cadastro,3.34,Sim,Não
107885,2025-01-20 09:18:00,2025-01-20 18:38:50.499023564,102,5,1,Média,Fechado,Monitor sem imagem,9.35,Sim,Não
106841,2025-01-20 09:36:00,,238,3,8,Média,Em Atendimento,Sistema indisponível,1.63,Sim,Não
101407,2025-01-20 09:37:00,2025-01-20 12:48:26.663383172,173,6,1,Alta,Fechado,Notebook lento,3.19,Sim,Não
104663,2025-01-20 10:19:00,2025-01-20 14:38:51.002712026,167,1,6,Média,Fechado,E-mail não sincroniza,4.33,Sim,Sim
107986,2025-01-20 11:54:00,2025-01-20 17:30:22.679282034,137,7,1,Média,Fechado,Monitor sem imagem,5.61,Sim,Não
102013,2025-01-20 12:06:00,2025-01-20 14:02:52.179939880,201,7,4,Média,Fechado,Wi-Fi instável,1.95,Sim,Não
101995,2025-01-20 12:36:00,2025-01-20 16:35:40.212988796,128,7,4,Baixa,Fechado,VPN não conecta,3.99,Sim,Não
105718,2025-01-20 12:56:00,2025-01-20 17:47:20.138002092,235,4,7,Baixa,Fechado,Suspeita de phishing,4.86,Não,Não
103337,2025-01-20 13:05:00,2025-01-20 16:09:58.143497923,38,4,4,Média,Fechado,Wi-Fi instável,3.08,Sim,Sim
107308,2025-01-20 13:59:00,,166,7,2,Alta,Aberto,Aplicativo travando,3.29,Sim,Não
102003,2025-01-20 14:10:00,2025-01-21 01:38:29.065484442,80,2,1,Baixa,Fechado,Notebook lento,11.47,Sim,Não
100087,2025-01-20 15:01:00,2025-01-20 18:25:38.026056045,87,4,2,Média,Fechado,Aplicativo travando,3.41,Sim,Não
102638,2025-01-20 17:10:00,,59,6,2,Baixa,Pendente,Atualização necessária,2.88,Sim,Não
104428,2025-01-21 08:16:00,,161,3,3,Média,Em Atendimento,Solicitação de acesso,5.22,Sim,Não
105191,2025-01-21 08:37:00,2025-01-21 11:30:17.404533888,213,8,1,Crítica,Fechado,Computador não liga,2.89,Sim,Sim
108633,2025-01-21 09:16:00,2025-01-21 19:18:41.827040552,198,8,1,Baixa,Fechado,Troca de teclado,10.04,Sim,Não
106545,2025-01-21 10:37:00,2025-01-21 16:42:05.553925062,128,6,5,Baixa,Fechado,Configuração de impressora,6.08,Sim,Não
106337,2025-01-21 12:16:00,,98,6,4,Média,Em Atendimento,Rede lenta,4.42,Sim,Não
101349,2025-01-21 12:35:00,2025-01-22 00:24:26.951324376,135,5,5,Baixa,Fechado,Configuração de impressora,11.82,Sim,Não
102122,2025-01-21 12:43:00,2025-01-21 15:26:24.834994773,110,2,8,Baixa,Fechado,Relatório não carrega,2.72,Sim,Não
103475,2025-01-21 13:02:00,2025-01-21 15:47:05.650887121,70,7,4,Baixa,Fechado,Wi-Fi instável,2.75,Sim,Não
105064,2025-01-21 13:47:00,2025-01-21 18:06:35.864491573,209,5,3,Média,Fechado,Solicitação de acesso,4.33,Sim,Não
106937,2025-01-21 14:27:00,,120,7,2,Baixa,Pendente,Instalação de software,7.19,Sim,Não
107018,2025-01-21 16:02:00,,237,5,2,Média,Em Atendimento,Instalação de software,9.51,Sim,Não
101821,2025-01-21 16:15:00,2025-01-21 17:25:57.874589382,127,5,7,Alta,Fechado,Antivírus bloqueando arquivo,1.18,Sim,Não
109269,2025-01-21 16:18:00,2025-01-21 21:16:53.280490375,176,7,4,Baixa,Fechado,Rede lenta,4.98,Sim,Não
101190,2025-01-21 16:53:00,2025-01-22 16:25:25.721505049,140,8,5,Baixa,Fechado,Configuração de impressora,23.54,Sim,Não
109214,2025-01-21 17:40:00,2025-01-21 18:33:29.105641086,112,5,4,Alta,Fechado,Sem internet,0.89,Sim,Não
101522,2025-01-21 17:41:00,2025-01-21 20:15:39.254168272,77,7,3,Baixa,Fechado,Permissão de pasta,2.58,Sim,Não
101295,2025-01-22 08:36:00,,14,5,1,Crítica,Pendente,Monitor sem imagem,4.04,Sim,Não
108870,2025-01-22 08:38:00,2025-01-22 09:09:12.237641713,167,2,6,Alta,Fechado,E-mail não sincroniza,0.52,Sim,Não
104221,2025-01-22 08:43:00,2025-01-22 12:17:37.901189218,212,8,3,Média,Fechado,Permissão de pasta,3.58,Sim,Não
107554,2025-01-22 08:58:00,,130,4,2,Média,Aberto,Instalação de software,6.35,Sim,Não
109637,2025-01-22 09:13:00,2025-01-22 11:09:09.037942018,15,7,4,Média,Fechado,Rede lenta,1.94,Sim,Não
103330,2025-01-22 10:26:00,,5,4,5,Baixa,Pendente,Impressora não imprime,4.56,Sim,Não
103168,2025-01-22 11:12:00,2025-01-23 01:27:18.302250898,215,7,5,Média,Fechado,Impressora não imprime,14.26,Sim,Não
102773,2025-01-22 11:14:00,,247,4,1,Média,Pendente,Computador não liga,27.77,Não,Não
101184,2025-01-22 11:37:00,2025-01-22 13:50:18.075150710,71,7,3,Baixa,Fechado,Senha bloqueada,2.22,Sim,Não
104572,2025-01-22 11:47:00,2025-01-22 14:04:42.742002552,121,8,7,Baixa,Fechado,Incidente de segurança,2.3,Sim,Sim
102673,2025-01-22 13:13:00,,50,8,2,Média,Em Atendimento,Atualização necessária,3.63,Sim,Não
102153,2025-01-22 14:56:00,,232,3,1,Baixa,Em Atendimento,Troca de teclado,22.96,Sim,Não
104836,2025-01-22 15:20:00,,131,8,1,Média,Aberto,Troca de teclado,12.96,Sim,Não
107235,2025-01-22 15:43:00,2025-01-23 16:44:11.339198191,245,7,5,Média,Fechado,Configuração de impressora,25.02,Não,Não
101154,2025-01-22 16:18:00,2025-01-22 18:54:22.700507673,35,3,3,Alta,Fechado,Permissão de pasta,2.61,Sim,Sim
105282,2025-01-22 16:28:00,2025-01-22 20:14:36.611804964,58,5,1,Alta,Fechado,Monitor sem imagem,3.78,Sim,Não
108933,2025-01-22 16:44:00,2025-01-22 17:21:57.875148858,56,2,6,Alta,Fechado,Problema para enviar e-mail,0.63,Sim,Não
100026,2025-01-22 16:56:00,2025-01-22 20:39:43.950925963,21,4,3,Média,Fechado,Criação de usuário,3.73,Sim,Sim
103255,2025-01-22 17:23:00,2025-01-22 18:33:03.892883599,233,6,3,Média,Fechado,Permissão de pasta,1.17,Sim,Não
107142,2025-01-22 18:12:00,,108,2,7,Baixa,Aberto,Incidente de segurança,3.45,Sim,Não
108516,2025-01-23 07:15:00,2025-01-23 11:09:37.352836087,32,3,3,Baixa,Fechado,Solicitação de acesso,3.91,Sim,Não
108758,2025-01-23 08:04:00,2025-01-24 01:00:49.401240046,232,2,1,Baixa,Fechado,Computador não liga,16.95,Sim,Não
100376,2025-01-23 08:18:00,2025-01-23 11:45:28.004152755,153,4,3,Média,Fechado,Criação de usuário,3.46,Sim,Não
107851,2025-01-23 09:19:00,,184,7,2,Baixa,Em Atendimento,Atualização necessária,13.15,Não,Não
107368,2025-01-23 11:26:00,,75,4,8,Baixa,Em Atendimento,Problema no cadastro,0.97,Sim,Não
100626,2025-01-23 12:33:00,,6,7,6,Média,Aberto,E-mail não sincroniza,3.48,Sim,Não
102811,2025-01-23 13:21:00,2025-01-23 19:49:39.760653936,65,3,2,Baixa,Fechado,Atualização necessária,6.48,Sim,Não
101953,2025-01-23 13:21:00,2025-01-23 17:09:01.017489268,176,8,2,Média,Fechado,Atualização necessária,3.8,Sim,Não
108488,2025-01-23 13:26:00,2025-01-23 14:17:18.176963158,163,2,6,Crítica,Fechado,Outlook com erro,0.86,Sim,Não
108269,2025-01-23 15:17:00,,168,5,2,Baixa,Aberto,Instalação de software,3.61,Sim,Não
102524,2025-01-23 15:42:00,2025-01-23 20:28:02.574025503,63,6,2,Média,Fechado,Instalação de software,4.77,Sim,Não
107546,2025-01-23 16:21:00,2025-01-23 16:39:00.000000000,4,1,7,Alta,Fechado,Suspeita de phishing,0.3,Sim,Não
100677,2025-01-23 17:10:00,2025-01-23 21:54:39.220838793,146,1,6,Média,Fechado,Caixa postal cheia,4.74,Sim,Não
108028,2025-01-23 17:56:00,,29,7,6,Baixa,Pendente,Caixa postal cheia,3.4,Sim,Não
100157,2025-01-23 18:07:00,2025-01-24 01:42:20.708404094,108,5,8,Baixa,Fechado,Problema no cadastro,7.59,Sim,Não
107270,2025-01-23 18:19:00,,118,8,2,Média,Em Atendimento,Instalação de software,4.56,Sim,Não
102758,2025-01-23 18:48:00,2025-01-24 12:05:53.820869960,197,3,5,Média,Fechado,Fila de impressão travada,17.3,Sim,Não
105237,2025-01-24 07:14:00,2025-01-24 10:19:48.295784036,97,4,6,Alta,Fechado,E-mail não sincroniza,3.1,Sim,Não
109605,2025-01-24 07:29:00,2025-01-25 05:02:47.133494805,85,6,1,Baixa,Fechado,Computador não liga,21.56,Sim,Não
108967,2025-01-24 07:42:00,2025-01-24 09:53:16.729798488,19,6,8,Alta,Fechado,Erro no sistema,2.19,Sim,Não
107064,2025-01-24 08:58:00,2025-01-24 12:25:15.193149523,54,1,6,Média,Fechado,E-mail não sincroniza,3.45,Sim,Não
101325,2025-01-24 13:14:00,,99,3,5,Alta,Em Atendimento,Impressora não imprime,6.86,Sim,Não
107623,2025-01-24 15:05:00,2025-01-24 19:29:57.357860223,147,7,2,Baixa,Fechado,Erro ao abrir aplicativo,4.42,Sim,Não
109751,2025-01-24 15:06:00,,23,7,6,Média,Aberto,Outlook com erro,2.82,Sim,Não
106771,2025-01-24 16:10:00,2025-01-24 17:13:42.473687310,180,5,7,Baixa,Fechado,Antivírus bloqueando arquivo,1.06,Sim,Sim
106965,2025-01-24 17:24:00,2025-01-25 00:30:15.482262157,1,2,1,Baixa,Fechado,Troca de teclado,7.1,Sim,Não
108891,2025-01-24 18:07:00,,237,8,7,Baixa,Aberto,Antivírus bloqueando arquivo,2.43,Sim,Não
109815,2025-01-25 08:25:00,2025-01-25 09:59:02.437236595,243,1,2,Média,Fechado,Atualização necessária,1.57,Sim,Não
102944,2025-01-25 08:44:00,2025-01-26 02:46:38.673080401,100,3,1,Baixa,Fechado,Computador não liga,18.04,Sim,Não
106026,2025-01-25 10:07:00,,15,1,2,Baixa,Pendente,Atualização necessária,5.44,Sim,Não
106968,2025-01-25 10:10:00,,202,7,6,Alta,Em Atendimento,Caixa postal cheia,3.61,Sim,Não
104167,2025-01-25 10:13:00,2025-01-25 10:46:39.028020663,29,4,4,Média,Fechado,Sem internet,0.56,Sim,Não
105753,2025-01-25 10:27:00,2025-01-26 01:53:09.933541836,12,4,1,Média,Fechado,Computador não liga,15.44,Sim,Não
100904,2025-01-25 10:44:00,2025-01-25 12:23:43.164597607,92,8,2,Alta,Fechado,Instalação de software,1.66,Sim,Não
103370,2025-01-25 10:58:00,2025-01-25 14:11:12.957653276,187,5,2,Média,Fechado,Erro ao abrir aplicativo,3.22,Sim,Não
100511,2025-01-25 10:58:00,2025-01-25 12:34:13.328699378,100,1,3,Média,Fechado,Permissão de pasta,1.6,Sim,Não
100235,2025-01-25 11:18:00,2025-01-25 16:40:29.751672090,60,3,2,Baixa,Fechado,Atualização necessária,5.37,Sim,Não
104361,2025-01-25 11:25:00,2025-01-25 13:30:31.370502598,9,6,4,Média,Fechado,Sem internet,2.09,Sim,Não
104842,2025-01-25 11:53:00,,216,2,1,Média,Pendente,Notebook lento,6.73,Sim,Não
108717,2025-01-25 12:27:00,,174,8,4,Média,Aberto,Rede lenta,3.78,Sim,Não
108996,2025-01-25 13:19:00,,83,6,6,Média,Aberto,Problema para enviar e-mail,3.46,Sim,Não
105053,2025-01-25 13:39:00,,153,3,3,Alta,Aberto,Senha bloqueada,3.96,Sim,Não
103594,2025-01-25 13:43:00,2025-01-25 20:05:45.705936306,244,1,6,Baixa,Fechado,Outlook com erro,6.38,Sim,Não
104914,2025-01-25 14:23:00,2025-01-25 18:48:16.389258600,209,3,2,Alta,Fechado,Instalação de software,4.42,Sim,Não
100726,2025-01-25 16:14:00,2025-01-25 18:21:11.129344518,2,3,3,Média,Fechado,Permissão de pasta,2.12,Sim,Não
101730,2025-01-25 16:50:00,2025-01-25 21:21:45.351903507,206,8,2,Alta,Fechado,Instalação de software,4.53,Sim,Não
102696,2025-01-25 17:31:00,2025-01-25 21:24:24.308461694,60,8,2,Média,Fechado,Atualização necessária,3.89,Sim,Não
108344,2025-01-25 18:36:00,,200,1,3,Alta,Pendente,Solicitação de acesso,0.61,Sim,Não
109252,2025-01-25 18:37:00,2025-01-25 19:51:43.386048150,101,5,4,Média,Fechado,VPN não conecta,1.25,Sim,Não
104368,2025-01-25 18:49:00,2025-01-26 03:31:10.353433431,223,3,2,Alta,Fechado,Aplicativo travando,8.7,Sim,Não
109680,2025-01-26 08:01:00,,174,1,5,Baixa,Em Atendimento,Impressora não imprime,18.1,Sim,Não
109808,2025-01-26 08:49:00,2025-01-26 11:39:40.223959810,63,7,4,Média,Fechado,Sem internet,2.84,Sim,Não
107649,2025-01-26 09:41:00,2025-01-27 11:13:09.374909740,21,4,1,Baixa,Fechado,Notebook lento,25.54,Não,Não
109053,2025-01-26 10:06:00,2025-01-26 11:07:43.251291735,131,2,4,Baixa,Fechado,Wi-Fi instável,1.03,Sim,Não
102181,2025-01-26 10:08:00,2025-01-26 12:12:21.502221837,175,8,2,Baixa,Fechado,Atualização necessária,2.07,Sim,Não
